,alpha_2,best_OFwinsize,best_bilatfil_size,best_scale,dmd_alpha,dmd_settings,gt_file,mag_file,ms_ssim,ms_ssim_best,ms_ssim_mag,orig_file,psnr,psnr_best,psnr_mag,score,score_best,score_mag,scorebest_OFwinsize,sfm_best_file,sfm_default_file,ssim,ssim_best,ssim_mag,status,video_num,vmaf,vmaf_best,vmaf_mag
0,1,7.0,1,1,16,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag0_plainbg_moveY_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion/orig0_plainbg_moveY_amp1.0_Large_alpha16_dynamic.mp4,0.6636224999999999,0.6757357888888889,0.6321703999999999,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig0_plainbg_moveY_amp1.0_Large.mp4,21.87209293333333,22.15552635555556,21.1950617,0.44271343703703697,0.4496052,0.42766435555555554,,./from_DMD/large_motion/v0_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v0_fromDMD_s1_b1_w15_DEFAULT.mp4,0.6645178111111112,0.673079811111111,0.6508226666666667,1,0,0.0,0.0,0.0
1,1,7.0,1,1,16,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag1_texturebg_moveY_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion/orig1_texturebg_moveY_amp1.0_Large_alpha16_dynamic.mp4,0.7142812999999999,0.7311180111111112,0.6701692111111112,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig1_texturebg_moveY_amp1.0_Large.mp4,20.482886044444445,20.9211274,19.1343439,0.5189274082592593,0.5316738910370371,0.49569633907407407,,./from_DMD/large_motion/v1_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v1_fromDMD_s1_b1_w15_DEFAULT.mp4,0.7460023111111111,0.7565384777777778,0.7490592777777778,1,1,9.649861366666668,10.736518422222222,6.786052833333334
2,1,7.0,1,1,16,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag2_texturemovebg_moveY_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion/orig2_texturemovebg_moveY_amp1.0_Large_alpha16_dynamic.mp4,0.7362436666666669,0.7475303666666668,0.6746329999999999,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig2_texturemovebg_moveY_amp1.0_Large.mp4,24.657231033333332,24.934311733333335,23.44580384444444,0.5166338151851854,0.523504113962963,0.48976523692592583,,./from_DMD/large_motion/v2_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v2_fromDMD_s1_b1_w15_DEFAULT.mp4,0.7484499444444446,0.7514679000000001,0.7382293888888888,1,2,6.5207834444444455,7.151407522222222,5.643332188888889
3,1,7.0,1,1,8,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag3_plainbg_moveY_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion/orig3_plainbg_moveY_amp2.0_Large_alpha8_dynamic.mp4,0.7589829333333333,0.7666263666666666,0.7530876777777777,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig3_plainbg_moveY_amp2.0_Large.mp4,26.378987355555562,26.547790911111115,26.35665656666667,0.501770362962963,0.5060236,0.5033254185185184,,./from_DMD/large_motion/v3_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v3_fromDMD_s1_b1_w15_DEFAULT.mp4,0.7463281555555555,0.7514444333333334,0.7568885777777776,1,3,0.0,0.0,0.0
4,1,23.0,1,1,8,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag4_texturebg_moveY_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion/orig4_texturebg_moveY_amp2.0_Large_alpha8_dynamic.mp4,0.8882058333333335,0.8877387555555558,0.8807894,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig4_texturebg_moveY_amp2.0_Large.mp4,25.303005666666664,25.258395088888886,23.85943761111111,0.799267375925926,0.7997181362592594,0.7772908321111113,,./from_DMD/large_motion/v4_fromDMD_s1_b1_w23_BEST.mp4,./from_DMD/large_motion/v4_fromDMD_s1_b1_w15_DEFAULT.mp4,0.8763633111111111,0.8754524,0.8770915777777779,1,4,63.323298333333334,63.59632532222222,57.39915185555556
5,1,7.0,1,1,8,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag5_texturemovebg_moveY_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion/orig5_texturemovebg_moveY_amp2.0_Large_alpha8_dynamic.mp4,0.7720889111111112,0.7787472666666667,0.7655455777777779,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig5_texturemovebg_moveY_amp2.0_Large.mp4,19.029556888888887,19.11988886666667,19.535755011111114,0.518711713962963,0.5226042896296296,0.5152538727777779,,./from_DMD/large_motion/v5_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v5_fromDMD_s1_b1_w15_DEFAULT.mp4,0.7689170222222222,0.7722839666666667,0.7718134222222223,1,5,1.5129208555555556,1.6781635555555554,0.8402618333333334
6,1,7.0,1,1,4,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag6_plainbg_moveY_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion/orig6_plainbg_moveY_amp4.0_Large_alpha4_dynamic.mp4,0.7356242333333334,0.7409847333333331,0.7334521000000002,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig6_plainbg_moveY_amp4.0_Large.mp4,22.697017844444446,22.792004155555556,22.83198962222222,0.4825094431851851,0.4866663000740741,0.4796830890370371,,./from_DMD/large_motion/v6_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v6_fromDMD_s1_b1_w15_DEFAULT.mp4,0.7047803888888888,0.710126788888889,0.7033275666666667,1,6,0.7123707333333335,0.8887378,0.22696004444444445
7,1,7.0,1,1,4,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag7_texturebg_moveY_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion/orig7_texturebg_moveY_amp4.0_Large_alpha4_dynamic.mp4,0.7359955666666665,0.7387584555555555,0.7350566000000001,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig7_texturebg_moveY_amp4.0_Large.mp4,24.447536511111107,24.47477127777778,23.666883988888888,0.6029372648888889,0.6032544221851852,0.5877379901481482,,./from_DMD/large_motion/v7_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v7_fromDMD_s1_b1_w15_DEFAULT.mp4,0.7008461000000001,0.7034705,0.7048347333333334,1,7,37.197012799999996,36.75343109999999,32.3322637111111
8,1,23.0,1,8,4,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag8_texturemovebg_moveY_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion/orig8_texturemovebg_moveY_amp4.0_Large_alpha4_dynamic.mp4,0.7760556444444445,0.7803454666666667,0.778613111111111,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig8_texturemovebg_moveY_amp4.0_Large.mp4,22.81644295555556,22.976101033333332,22.970125266666667,0.5237835361111112,0.5363486677037037,0.524656892925926,,./from_DMD/large_motion/v8_fromDMD_s8_b1_w23_BEST.mp4,./from_DMD/large_motion/v8_fromDMD_s1_b1_w15_DEFAULT.mp4,0.7133190111111112,0.7190949111111111,0.7218400000000001,1,8,8.197595277777777,10.960562533333333,7.351756766666666
9,1,7.0,1,1,16,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag9_plainbg_moveX_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion/orig9_plainbg_moveX_amp1.0_Large_alpha16_dynamic.mp4,0.8926140444444446,0.8964224555555556,0.8848569000000001,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig9_plainbg_moveX_amp1.0_Large.mp4,25.864829755555558,26.091150633333342,25.71008368888889,0.5948817296296297,0.5967333617777778,0.591911362962963,,./from_DMD/large_motion/v9_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v9_fromDMD_s1_b1_w15_DEFAULT.mp4,0.8920311444444444,0.8937458333333332,0.890877188888889,1,9,0.0,0.003179644444444444,0.0
10,1,7.0,1,1,16,,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag10_texturebg_moveX_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion/orig10_texturebg_moveX_amp1.0_Large_alpha16_dynamic.mp4,0.6477819555555555,0.6572787555555555,0.6573836222222222,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig10_texturebg_moveX_amp1.0_Large.mp4,20.706009577777778,20.749444200000003,20.63417771111111,0.5742805448148148,0.5773070348518518,0.5703148497777778,,./from_DMD/large_motion/v10_fromDMD_s1_b1_w7_BEST.mp4,./from_DMD/large_motion/v10_fromDMD_s1_b1_w15_DEFAULT.mp4,0.6595735111111111,0.6663027222222223,0.6913591888888889,1,10,41.54861677777778,40.83396267777778,36.22017382222223
