,alpha_2,best_OFwinsize,best_bilatfil_size,best_scale,gt_file,mag_file,ms_ssim,ms_ssim_best,ms_ssim_mag,orig_file,pb_alpha,pb_settings,psnr,psnr_best,psnr_mag,score,score_best,score_mag,scorebest_OFwinsize,sfm_best_file,sfm_default_file,ssim,ssim_best,ssim_mag,status,video_num,vmaf,vmaf_best,vmaf_mag
32,1,23.0,1,1,../momag-database/resultVideos/moveOnly2_downsize_4/mag5_texturebg_moveY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig5_texturebg_moveY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9132963222222222,0.9170942333333334,0.8657486777777776,../momag-database/resultVideos/moveOnly2_downsize_4/orig5_texturebg_moveY_amp0.2.mp4,80,_quarter,22.150113944444442,22.5786702,22.35036453333333,0.698267503074074,0.7112834923333334,0.5923033761851852,,./from_PB/small_motion_quarter/v5_fromPB_quarter_s1_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v5_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.8706038666666666,0.8748095555555556,0.8409965333333336,1,5,31.090232033333333,34.194668811111114,7.016491744444444
33,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag6_plainbg_moveY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig6_plainbg_moveY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8598771444444444,0.9194696888888889,0.8627567666666667,../momag-database/resultVideos/moveOnly2_downsize_4/orig6_plainbg_moveY_amp0.4.mp4,40,_quarter,27.356343755555553,29.8533588,27.170257022222223,0.651905269037037,0.7536203380740741,0.604810282,,./from_PB/small_motion_quarter/v6_fromPB_quarter_s4_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v6_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.8132082222222222,0.8858799222222221,0.8025531777777777,1,6,28.263044044444445,45.551140311111105,14.912090155555557
34,1,15.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag7_texturebg_moveY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig7_texturebg_moveY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7808005222222224,0.7908917333333335,0.8091568222222223,../momag-database/resultVideos/moveOnly2_downsize_4/orig7_texturebg_moveY_amp0.4.mp4,40,_quarter,26.196839,26.039300066666666,25.21009574444444,0.6284092776296297,0.6298637086666667,0.6271300587777778,,./from_PB/small_motion_quarter/v7_fromPB_quarter_s2_b1_w15_BEST.mp4,./from_PB/small_motion_quarter/v7_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.7267525222222222,0.7304626444444444,0.7562060444444444,1,7,37.76747884444445,36.82367482222222,31.60273096666667
35,1,23.0,1,1,../momag-database/resultVideos/moveOnly2_downsize_4/mag8_texturebg_moveY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig8_texturebg_moveY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9090932777777779,0.9089779555555555,0.9034255555555555,../momag-database/resultVideos/moveOnly2_downsize_4/orig8_texturebg_moveY_amp0.4.mp4,40,_quarter,27.440227255555556,27.40656298888889,25.558912622222223,0.8051973506666666,0.8064224436296296,0.7633425921851852,,./from_PB/small_motion_quarter/v8_fromPB_quarter_s1_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v8_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.8489329555555555,0.8499657,0.8436061666666667,1,8,65.75658186666668,66.03236753333333,54.29960543333333
36,1,23.0,1,8,../momag-database/resultVideos/moveOnly2_downsize_4/mag9_plainbg_moveX_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig9_plainbg_moveX_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9019132666666667,0.9316866111111111,0.8966253888888888,../momag-database/resultVideos/moveOnly2_downsize_4/orig9_plainbg_moveX_amp0.1.mp4,160,_quarter,27.988804222222225,29.53536642222222,28.327501344444443,0.658742491,0.730299419074074,0.6110906002222222,,./from_PB/small_motion_quarter/v9_fromPB_quarter_s8_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v9_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.8689529000000001,0.9004855777777776,0.8658512,1,9,20.536130633333332,35.872606833333336,7.079521177777777
37,1,23.0,1,1,../momag-database/resultVideos/moveOnly2_downsize_4/mag10_texturebg_moveX_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig10_texturebg_moveX_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8233001222222224,0.8293246666666666,0.8115401222222223,../momag-database/resultVideos/moveOnly2_downsize_4/orig10_texturebg_moveX_amp0.1.mp4,160,_quarter,24.78417138888889,24.91544976666667,24.042378744444445,0.6696564686666667,0.6785231516296295,0.6179302936296296,,./from_PB/small_motion_quarter/v10_fromPB_quarter_s1_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v10_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.7436794777777778,0.7513276444444442,0.7417677222222222,1,10,44.1989806,45.49171437777778,30.04830364444445
38,1,15.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag11_texturebg_moveX_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig11_texturebg_moveX_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8207700999999998,0.8437419666666666,0.8231145888888889,../momag-database/resultVideos/moveOnly2_downsize_4/orig11_texturebg_moveX_amp0.1.mp4,160,_quarter,24.25739723333334,24.86658982222223,24.235784022222223,0.610837270074074,0.6487229583703703,0.5741165389259258,,./from_PB/small_motion_quarter/v11_fromPB_quarter_s4_b1_w15_BEST.mp4,./from_PB/small_motion_quarter/v11_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.7560754111111109,0.781825411111111,0.755208811111111,1,11,25.566629911111107,32.06014973333333,14.402621677777779
39,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag12_plainbg_moveX_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig12_plainbg_moveX_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8404631888888889,0.8805244555555555,0.8664341333333334,../momag-database/resultVideos/moveOnly2_downsize_4/orig12_plainbg_moveX_amp0.2.mp4,80,_quarter,28.320603044444443,29.62901482222222,28.532156277777776,0.6084157332592594,0.6595283335555555,0.5972673792222222,,./from_PB/small_motion_quarter/v12_fromPB_quarter_s4_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v12_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.7859368888888889,0.8279075777777777,0.8158638999999999,1,12,19.8847122,27.015296733333333,10.950410433333333
40,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag13_texturebg_moveX_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig13_texturebg_moveX_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7400327777777779,0.7510386777777779,0.758198322222222,../momag-database/resultVideos/moveOnly2_downsize_4/orig13_texturebg_moveX_amp0.2.mp4,80,_quarter,23.410780288888887,23.70986564444444,23.605907311111114,0.5273395723333334,0.5431333948148148,0.5164053772592593,,./from_PB/small_motion_quarter/v13_fromPB_quarter_s4_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v13_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.6699756111111111,0.6727053222222222,0.6870247333333334,1,13,17.201032811111112,20.565618444444443,10.399307622222222
41,1,7.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag14_texturebg_moveX_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig14_texturebg_moveX_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7352594555555557,0.7437349666666667,0.7626193444444443,../momag-database/resultVideos/moveOnly2_downsize_4/orig14_texturebg_moveX_amp0.2.mp4,80,_quarter,26.19539538888889,26.214468611111116,26.564778799999996,0.5474929680370372,0.5508435593703704,0.5526666668148148,,./from_PB/small_motion_quarter/v14_fromPB_quarter_s2_b1_w7_BEST.mp4,./from_PB/small_motion_quarter/v14_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.6740826111111111,0.6795410888888889,0.7020580111111111,1,14,23.313683744444447,22.92546225555555,19.332264488888892
42,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag15_plainbg_moveX_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig15_plainbg_moveX_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.919722088888889,0.9738089777777778,0.9597230222222223,../momag-database/resultVideos/moveOnly2_downsize_4/orig15_plainbg_moveX_amp0.4.mp4,40,_quarter,32.3648453,36.5068859,32.79012295555555,0.713031439148148,0.8395560960370371,0.7206220893703704,,./from_PB/small_motion_quarter/v15_fromPB_quarter_s4_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v15_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.9115967888888887,0.9597144666666668,0.9441141222222222,1,15,30.777543966666663,58.51448436666667,25.802912366666668
43,1,15.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag16_texturebg_moveX_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig16_texturebg_moveX_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9038652222222224,0.9138463888888888,0.9162369777777779,../momag-database/resultVideos/moveOnly2_downsize_4/orig16_texturebg_moveX_amp0.4.mp4,40,_quarter,27.20367268888889,27.328305988888886,26.619663066666664,0.7332877748148148,0.7437132005185184,0.7105254780740742,,./from_PB/small_motion_quarter/v16_fromPB_quarter_s2_b1_w15_BEST.mp4,./from_PB/small_motion_quarter/v16_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.8727977555555555,0.8803554222222222,0.8839598777777777,1,16,42.32003466666667,43.69377904444445,33.13795786666667
44,1,15.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag17_texturebg_moveX_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig17_texturebg_moveX_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8955640666666665,0.903663611111111,0.9124940000000001,../momag-database/resultVideos/moveOnly2_downsize_4/orig17_texturebg_moveX_amp0.4.mp4,40,_quarter,28.09809594444444,27.692365466666665,26.413822799999995,0.7417680148148147,0.744671748925926,0.7211343541111112,,./from_PB/small_motion_quarter/v17_fromPB_quarter_s2_b1_w15_BEST.mp4,./from_PB/small_motion_quarter/v17_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.8449384999999998,0.8494835111111112,0.8638678111111111,1,17,48.48014777777777,48.08681245555556,38.70412512222222
45,1,23.0,1,8,../momag-database/resultVideos/moveOnly2_downsize_4/mag18_plainbg_moveXY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig18_plainbg_moveXY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8529219444444445,0.8912376,0.8772785888888889,../momag-database/resultVideos/moveOnly2_downsize_4/orig18_plainbg_moveXY_amp0.1.mp4,160,_quarter,25.119586555555557,26.72848591111111,25.744837955555553,0.6061034916296296,0.6529425508148149,0.5949510572592593,,./from_PB/small_motion_quarter/v18_fromPB_quarter_s8_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v18_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.8367821777777776,0.8672286111111112,0.8496662777777779,1,18,12.860635266666668,20.036144133333334,5.790830511111111
46,1,23.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag19_texturebg_moveXY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig19_texturebg_moveXY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7767981111111112,0.8195021,0.7679683222222223,../momag-database/resultVideos/moveOnly2_downsize_4/orig19_texturebg_moveXY_amp0.1.mp4,160,_quarter,26.13376397777778,26.864456288888885,26.241950322222223,0.6072430953703704,0.6492502647407408,0.5484931051851852,,./from_PB/small_motion_quarter/v19_fromPB_quarter_s2_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v19_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.7026662333333333,0.7440543555555558,0.6981763,1,19,34.22649416666666,38.419433866666665,17.93346933333333
47,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag20_texturebg_moveXY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig20_texturebg_moveXY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7556471555555555,0.8296859222222221,0.7911645111111112,../momag-database/resultVideos/moveOnly2_downsize_4/orig20_texturebg_moveXY_amp0.1.mp4,160,_quarter,24.70422455555556,25.58622624444444,25.357483466666665,0.524748039,0.5972970667407408,0.5112710018148149,,./from_PB/small_motion_quarter/v20_fromPB_quarter_s4_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v20_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.6890528222222221,0.7455355000000002,0.7290970444444447,1,20,12.954413922222223,21.6669778,1.3551449888888891
48,1,23.0,1,8,../momag-database/resultVideos/moveOnly2_downsize_4/mag21_plainbg_moveXY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig21_plainbg_moveXY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7334685666666666,0.7694958999999999,0.7725107111111111,../momag-database/resultVideos/moveOnly2_downsize_4/orig21_plainbg_moveXY_amp0.2.mp4,80,_quarter,22.796133144444447,23.676258277777773,23.673215911111114,0.502218268962963,0.5372301347777778,0.5079037465925926,,./from_PB/small_motion_quarter/v21_fromPB_quarter_s8_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v21_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.6722150333333333,0.7023063333333334,0.7099933111111111,1,21,10.09712068888889,13.988817100000004,4.1207217555555555
49,1,15.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag22_texturebg_moveXY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig22_texturebg_moveXY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7302224222222223,0.7705559888888889,0.7349076222222222,../momag-database/resultVideos/moveOnly2_downsize_4/orig22_texturebg_moveXY_amp0.2.mp4,80,_quarter,20.59586291111111,21.471998555555558,21.2705187,0.5535915218518519,0.5910023298888889,0.526174455037037,,./from_PB/small_motion_quarter/v22_fromPB_quarter_s4_b1_w15_BEST.mp4,./from_PB/small_motion_quarter/v22_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.6577917555555555,0.7041060222222223,0.6539381222222223,1,22,27.27603877777778,29.834497855555558,18.96776206666667
50,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag23_texturebg_moveXY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig23_texturebg_moveXY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.821971322222222,0.8646311111111111,0.8469434888888888,../momag-database/resultVideos/moveOnly2_downsize_4/orig23_texturebg_moveXY_amp0.2.mp4,80,_quarter,26.105957877777783,27.464771933333335,26.627137677777775,0.6090607225185184,0.6642490764814816,0.5821659881111111,,./from_PB/small_motion_quarter/v23_fromPB_quarter_s4_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v23_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.7761707333333332,0.8145303444444445,0.8053009222222222,1,23,22.904011199999992,31.358577388888893,9.425355322222222
51,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag24_plainbg_moveXY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig24_plainbg_moveXY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7722945444444446,0.9008583777777779,0.8267973888888888,../momag-database/resultVideos/moveOnly2_downsize_4/orig24_plainbg_moveXY_amp0.4.mp4,40,_quarter,26.31836528888889,29.644180011111114,27.207034366666665,0.5608745425555556,0.7079643016296298,0.5571133385185184,,./from_PB/small_motion_quarter/v24_fromPB_quarter_s4_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v24_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.7140810888888889,0.8527648111111111,0.7605491888888888,1,24,19.624799433333337,37.0269716,8.399343777777778
52,1,7.0,1,1,../momag-database/resultVideos/moveOnly2_downsize_4/mag25_texturebg_moveXY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig25_texturebg_moveXY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.6752532666666667,0.6806969,0.7009691888888889,../momag-database/resultVideos/moveOnly2_downsize_4/orig25_texturebg_moveXY_amp0.4.mp4,40,_quarter,19.06042403333333,19.0823521,20.44567938888889,0.4668048811851852,0.4693979997037037,0.471182875,,./from_PB/small_motion_quarter/v25_fromPB_quarter_s1_b1_w7_BEST.mp4,./from_PB/small_motion_quarter/v25_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.5954784999999999,0.6063028666666667,0.6409895222222222,1,25,12.96828768888889,12.119423244444445,7.1589913888888885
53,1,7.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag26_texturebg_moveXY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig26_texturebg_moveXY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.6360050222222222,0.6605415444444445,0.6729978555555556,../momag-database/resultVideos/moveOnly2_downsize_4/orig26_texturebg_moveXY_amp0.4.mp4,40,_quarter,20.15349056666667,20.360872688888886,21.309128644444442,0.426949219,0.44700444103703707,0.4302817058148148,,./from_PB/small_motion_quarter/v26_fromPB_quarter_s4_b1_w7_BEST.mp4,./from_PB/small_motion_quarter/v26_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.5288111444444444,0.5444492777777779,0.5733869444444444,1,26,11.603149033333334,13.602250088888892,4.446031744444444
54,2,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag0_plainbg_moveY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion_halfmag/orig0_plainbg_moveY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.895446611111111,0.9343368222222223,0.830746588888889,../momag-database/resultVideos/moveOnly2_downsize_4/orig0_plainbg_moveY_amp0.1.mp4,80,halfmag,29.87835891111111,31.252475888888892,26.60104445555555,0.6962864764814816,0.7742822299629629,0.5831601611481482,,./from_PB/small_motion_halfmag/v0_fromPBhalfmag_s4_b1_w23_hm_BEST.mp4,./from_PB/small_motion_halfmag/v0_fromPBhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.8447944777777778,0.8929824555555556,0.7761881222222222,1,0,34.86183405555556,49.55274121111111,14.254577233333334
55,2,23.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag1_texturebg_moveY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion_halfmag/orig1_texturebg_moveY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9233306222222222,0.9330653666666667,0.8974575111111113,../momag-database/resultVideos/moveOnly2_downsize_4/orig1_texturebg_moveY_amp0.1.mp4,80,halfmag,29.521381166666668,29.603070288888887,27.018904988888895,0.7710938252592593,0.7861361132222222,0.7023830725185185,,./from_PB/small_motion_halfmag/v1_fromPBhalfmag_s2_b1_w23_hm_BEST.mp4,./from_PB/small_motion_halfmag/v1_fromPBhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.8947767222222223,0.9010903222222222,0.8751007444444444,1,1,49.51741313333334,52.425265077777766,33.459096200000005
56,2,23.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag2_texturebg_moveY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion_halfmag/orig2_texturebg_moveY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9077884888888891,0.9249486777777779,0.8944006444444444,../momag-database/resultVideos/moveOnly2_downsize_4/orig2_texturebg_moveY_amp0.1.mp4,80,halfmag,30.37589453333333,29.705627155555558,28.146190933333337,0.7873721875185186,0.8028648088148148,0.7467226204814814,,./from_PB/small_motion_halfmag/v2_fromPBhalfmag_s2_b1_w23_hm_BEST.mp4,./from_PB/small_motion_halfmag/v2_fromPBhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.8823383777777777,0.8971481222222224,0.8734842555555556,1,2,57.1989695888889,58.64976264444445,47.228296144444435
57,2,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag3_plainbg_moveY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion_halfmag/orig3_plainbg_moveY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8702435777777778,0.9026383444444444,0.8410327222222221,../momag-database/resultVideos/moveOnly2_downsize_4/orig3_plainbg_moveY_amp0.2.mp4,40,halfmag,29.154843377777777,29.94668593333333,27.73516911111111,0.6336191148888889,0.6878055205555555,0.5794287145555556,,./from_PB/small_motion_halfmag/v3_fromPBhalfmag_s4_b1_w23_hm_BEST.mp4,./from_PB/small_motion_halfmag/v3_fromPBhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.8152720333333334,0.845379588888889,0.7960370888888889,1,3,21.534173355555556,31.539862833333338,10.121633255555555
58,2,23.0,1,1,../momag-database/resultVideos/moveOnly2_downsize_4/mag4_texturebg_moveY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion_halfmag/orig4_texturebg_moveY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9319480666666666,0.9314632111111111,0.9207057111111111,../momag-database/resultVideos/moveOnly2_downsize_4/orig4_texturebg_moveY_amp0.2.mp4,40,halfmag,28.397811388888886,28.393567077777774,24.475741588888884,0.8763774145555555,0.8772309621481481,0.844088014,,./from_PB/small_motion_halfmag/v4_fromPBhalfmag_s1_b1_w23_hm_BEST.mp4,./from_PB/small_motion_halfmag/v4_fromPBhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.9106810000000001,0.9110324555555555,0.9025377555555555,1,4,78.6503177,78.91972197777777,70.90205753333333
59,2,23.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag5_texturebg_moveY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion_halfmag/orig5_texturebg_moveY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.918199188888889,0.9287169444444446,0.8533446666666668,../momag-database/resultVideos/moveOnly2_downsize_4/orig5_texturebg_moveY_amp0.2.mp4,40,halfmag,22.379517744444446,22.8488668,21.615695577777778,0.7023445837777778,0.7297920103703704,0.5898739163333333,,./from_PB/small_motion_halfmag/v5_fromPBhalfmag_s2_b1_w23_hm_BEST.mp4,./from_PB/small_motion_halfmag/v5_fromPBhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.8765290888888889,0.887453888888889,0.8198236888888887,1,5,31.230547355555565,37.320519777777776,9.645339344444444
60,2,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag6_plainbg_moveY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion_halfmag/orig6_plainbg_moveY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha20-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8776832666666667,0.9205392111111109,0.754699577777778,../momag-database/resultVideos/moveOnly2_downsize_4/orig6_plainbg_moveY_amp0.4.mp4,20,halfmag,27.945352033333336,29.834490922222226,24.32949473333333,0.6770377027777778,0.7546412018148149,0.5236076132962963,,./from_PB/small_motion_halfmag/v6_fromPBhalfmag_s4_b1_w23_hm_BEST.mp4,./from_PB/small_motion_halfmag/v6_fromPBhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.8337463888888887,0.8870776666666669,0.7053253555555555,1,6,31.96834527777778,45.63067276666667,11.079790655555556
61,2,23.0,1,1,../momag-database/resultVideos/moveOnly2_downsize_4/mag7_texturebg_moveY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion_halfmag/orig7_texturebg_moveY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha20-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7879722333333333,0.788353211111111,0.7440864555555554,../momag-database/resultVideos/moveOnly2_downsize_4/orig7_texturebg_moveY_amp0.4.mp4,20,halfmag,26.284115355555553,26.279780922222223,24.206952700000002,0.6338356843703704,0.6340878835555556,0.579606739037037,,./from_PB/small_motion_halfmag/v7_fromPBhalfmag_s1_b1_w23_hm_BEST.mp4,./from_PB/small_motion_halfmag/v7_fromPBhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7326963444444443,0.7327194000000001,0.6993263666666666,1,7,38.08384753333333,38.11910395555556,29.54073948888889
