,alpha_2,best_OFwinsize,best_bilatfil_size,best_scale,dms_alpha,dms_settings,gt_file,mag_file,ms_ssim,ms_ssim_best,ms_ssim_mag,orig_file,psnr,psnr_best,psnr_mag,score,score_best,score_mag,scorebest_OFwinsize,sfm_best_file,sfm_default_file,ssim,ssim_best,ssim_mag,status,video_num,vmaf,vmaf_best,vmaf_mag
0,1,7.0,1,1,160,,../momag-database/resultVideos/moveOnly2_downsize_4/mag0_plainbg_moveY_amp0.1_alpha160.mp4,../data/deepmag/momag-database/small_motion/orig0_plainbg_moveY_amp0.1_alpha160_notdynamic.mp4,0.7155612777777778,0.7184213666666668,0.7007490444444444,../momag-database/resultVideos/moveOnly2_downsize_4/orig0_plainbg_moveY_amp0.1.mp4,23.796794744444444,23.942024588888888,23.426566611111113,0.4645250470740741,0.4653763735555556,0.4619083923333333,,./from_DMS/large_motion/v0_fromDMS_s1_b1_w7_BEST.mp4,./from_DMS/large_motion/v0_fromDMS_s1_b1_w15_DEFAULT.mp4,0.6760655444444444,0.6765982222222222,0.6848201555555555,1,0,0.19483190000000003,0.11095317777777779,0.0155977
1,1,7.0,1,1,160,,../momag-database/resultVideos/moveOnly2_downsize_4/mag1_texturebg_moveY_amp0.1_alpha160.mp4,../data/deepmag/momag-database/small_motion/orig1_texturebg_moveY_amp0.1_alpha160_notdynamic.mp4,0.8203735999999998,0.8272733333333332,0.8151893555555555,../momag-database/resultVideos/moveOnly2_downsize_4/orig1_texturebg_moveY_amp0.1.mp4,23.777102399999997,24.00917683333333,23.377934255555555,0.6165689437407407,0.6224994596296296,0.6036341267407407,,./from_DMS/large_motion/v1_fromDMS_s1_b1_w7_BEST.mp4,./from_DMS/large_motion/v1_fromDMS_s1_b1_w15_DEFAULT.mp4,0.8122546888888891,0.8166452333333333,0.8196683666666666,1,1,21.707854233333332,22.357981222222225,17.604465800000003
2,1,23.0,1,1,160,,../momag-database/resultVideos/moveOnly2_downsize_4/mag2_texturebg_moveY_amp0.1_alpha160.mp4,../data/deepmag/momag-database/small_motion/orig2_texturebg_moveY_amp0.1_alpha160_notdynamic.mp4,0.8828535666666669,0.8819338666666665,0.8943358666666666,../momag-database/resultVideos/moveOnly2_downsize_4/orig2_texturebg_moveY_amp0.1.mp4,28.839484544444446,28.75636863333333,28.157102344444443,0.7445766930370371,0.7453041387777777,0.7398658967037037,,./from_DMS/large_motion/v2_fromDMS_s1_b1_w23_BEST.mp4,./from_DMS/large_motion/v2_fromDMS_s1_b1_w15_DEFAULT.mp4,0.8549654888888889,0.8545483111111112,0.8740871222222223,1,2,49.59110235555556,49.943023855555545,45.11747012222222
3,1,7.0,1,1,80,,../momag-database/resultVideos/moveOnly2_downsize_4/mag3_plainbg_moveY_amp0.2_alpha80.mp4,../data/deepmag/momag-database/small_motion/orig3_plainbg_moveY_amp0.2_alpha80_notdynamic.mp4,0.7445337222222221,0.7458367666666667,0.7338235666666668,../momag-database/resultVideos/moveOnly2_downsize_4/orig3_plainbg_moveY_amp0.2.mp4,26.05463635555556,26.035503711111115,26.073297222222223,0.48714411944444436,0.48731295881481484,0.48643296296296307,,./from_DMS/large_motion/v3_fromDMS_s1_b1_w7_BEST.mp4,./from_DMS/large_motion/v3_fromDMS_s1_b1_w15_DEFAULT.mp4,0.7155937777777777,0.7160029000000001,0.7254753222222222,1,3,0.13048583333333333,0.009920977777777779,0.0
4,1,15.0,1,1,80,,../momag-database/resultVideos/moveOnly2_downsize_4/mag4_texturebg_moveY_amp0.2_alpha80.mp4,../data/deepmag/momag-database/small_motion/orig4_texturebg_moveY_amp0.2_alpha80_notdynamic.mp4,0.9167720333333333,0.9167720333333333,0.9143185666666668,../momag-database/resultVideos/moveOnly2_downsize_4/orig4_texturebg_moveY_amp0.2.mp4,26.661852933333336,26.661852933333336,24.4818426,0.8524351797037037,0.8524351797037037,0.8292459351851852,,./from_DMS/large_motion/v4_fromDMS_s1_b1_w15_BEST.mp4,./from_DMS/large_motion/v4_fromDMS_s1_b1_w15_DEFAULT.mp4,0.8929901666666666,0.8929901666666666,0.8933901444444444,1,4,74.75433391111112,74.75433391111112,68.00290944444446
5,1,7.0,1,1,80,,../momag-database/resultVideos/moveOnly2_downsize_4/mag5_texturebg_moveY_amp0.2_alpha80.mp4,../data/deepmag/momag-database/small_motion/orig5_texturebg_moveY_amp0.2_alpha80_notdynamic.mp4,0.866096111111111,0.8671939666666668,0.8689781444444444,../momag-database/resultVideos/moveOnly2_downsize_4/orig5_texturebg_moveY_amp0.2.mp4,20.200740144444442,20.210343133333335,21.16739617777778,0.595714258148148,0.5959450569629631,0.5907150146666668,,./from_DMS/large_motion/v5_fromDMS_s1_b1_w7_BEST.mp4,./from_DMS/large_motion/v5_fromDMS_s1_b1_w15_DEFAULT.mp4,0.8076559222222222,0.8104113333333334,0.8222568,1,5,11.339074111111112,11.02298708888889,8.091009955555556
6,1,7.0,1,1,40,,../momag-database/resultVideos/moveOnly2_downsize_4/mag6_plainbg_moveY_amp0.4_alpha40.mp4,../data/deepmag/momag-database/small_motion/orig6_plainbg_moveY_amp0.4_alpha40_notdynamic.mp4,0.5957423444444443,0.6108050222222222,0.5645694666666667,../momag-database/resultVideos/moveOnly2_downsize_4/orig6_plainbg_moveY_amp0.4.mp4,21.1792496,21.40068726666667,20.90104932222222,0.39387371851851843,0.4021903246666667,0.3779428185185186,,./from_DMS/large_motion/v6_fromDMS_s1_b1_w7_BEST.mp4,./from_DMS/large_motion/v6_fromDMS_s1_b1_w15_DEFAULT.mp4,0.5858788111111112,0.5952113555555556,0.5692589888888889,1,6,0.0,0.05545962222222223,0.0
7,1,23.0,1,1,40,,../momag-database/resultVideos/moveOnly2_downsize_4/mag7_texturebg_moveY_amp0.4_alpha40.mp4,../data/deepmag/momag-database/small_motion/orig7_texturebg_moveY_amp0.4_alpha40_notdynamic.mp4,0.8142143555555555,0.815414011111111,0.832437111111111,../momag-database/resultVideos/moveOnly2_downsize_4/orig7_texturebg_moveY_amp0.4.mp4,25.97211297777778,25.94133174444444,25.41496956666667,0.6364306685925926,0.6376727923333333,0.6388467325925925,,./from_DMS/large_motion/v7_fromDMS_s1_b1_w23_BEST.mp4,./from_DMS/large_motion/v7_fromDMS_s1_b1_w15_DEFAULT.mp4,0.744954888888889,0.7465855555555556,0.7724349666666667,1,7,35.01227613333333,35.101881033333335,31.166811999999997
8,1,23.0,1,1,40,,../momag-database/resultVideos/moveOnly2_downsize_4/mag8_texturebg_moveY_amp0.4_alpha40.mp4,../data/deepmag/momag-database/small_motion/orig8_texturebg_moveY_amp0.4_alpha40_notdynamic.mp4,0.7697117888888889,0.7709278222222222,0.7690634111111112,../momag-database/resultVideos/moveOnly2_downsize_4/orig8_texturebg_moveY_amp0.4.mp4,22.294567999999998,22.271393055555556,21.754975122222223,0.638125938925926,0.6394737430370371,0.6214711318888889,,./from_DMS/large_motion/v8_fromDMS_s1_b1_w23_BEST.mp4,./from_DMS/large_motion/v8_fromDMS_s1_b1_w15_DEFAULT.mp4,0.7199663666666668,0.7212995222222224,0.7261666666666665,1,8,42.46996612222222,42.61938846666667,36.918331788888885
9,1,7.0,1,1,160,,../momag-database/resultVideos/moveOnly2_downsize_4/mag9_plainbg_moveX_amp0.1_alpha160.mp4,../data/deepmag/momag-database/small_motion/orig9_plainbg_moveX_amp0.1_alpha160_notdynamic.mp4,0.8119308222222223,0.8149691777777779,0.7992497222222222,../momag-database/resultVideos/moveOnly2_downsize_4/orig9_plainbg_moveX_amp0.1.mp4,24.50124144444444,24.61337737777778,24.536178500000002,0.5345669518518519,0.5364579555555555,0.5293047666666666,,./from_DMS/large_motion/v9_fromDMS_s1_b1_w7_BEST.mp4,./from_DMS/large_motion/v9_fromDMS_s1_b1_w15_DEFAULT.mp4,0.7917700333333334,0.7944046888888888,0.7886645777777775,1,9,0.0,0.0,0.0
10,1,7.0,1,1,160,,../momag-database/resultVideos/moveOnly2_downsize_4/mag10_texturebg_moveX_amp0.1_alpha160.mp4,../data/deepmag/momag-database/small_motion/orig10_texturebg_moveX_amp0.1_alpha160_notdynamic.mp4,0.6323243333333334,0.6352478666666667,0.6395463888888889,../momag-database/resultVideos/moveOnly2_downsize_4/orig10_texturebg_moveX_amp0.1.mp4,20.809298955555555,20.88819103333333,20.802622799999998,0.4932914161851851,0.49469418151851846,0.4943562588148149,,./from_DMS/large_motion/v10_fromDMS_s1_b1_w7_BEST.mp4,./from_DMS/large_motion/v10_fromDMS_s1_b1_w15_DEFAULT.mp4,0.5956104666666666,0.5976879111111111,0.6271596666666667,1,10,25.193944855555557,25.11467667777778,21.63627208888889
11,1,7.0,1,1,160,,../momag-database/resultVideos/moveOnly2_downsize_4/mag11_texturebg_moveX_amp0.1_alpha160.mp4,../data/deepmag/momag-database/small_motion/orig11_texturebg_moveX_amp0.1_alpha160_notdynamic.mp4,0.7118177888888889,0.7174916111111111,0.7215379999999999,../momag-database/resultVideos/moveOnly2_downsize_4/orig11_texturebg_moveX_amp0.1.mp4,21.024248566666667,21.00302348888889,21.485938422222222,0.46696015296296295,0.4684818913703704,0.4737122808888889,,./from_DMS/large_motion/v11_fromDMS_s1_b1_w7_BEST.mp4,./from_DMS/large_motion/v11_fromDMS_s1_b1_w15_DEFAULT.mp4,0.6276902222222221,0.6340118333333333,0.6515282777777778,1,11,6.137244777777778,5.394222966666668,4.807056488888889
12,1,7.0,1,1,80,,../momag-database/resultVideos/moveOnly2_downsize_4/mag12_plainbg_moveX_amp0.2_alpha80.mp4,../data/deepmag/momag-database/small_motion/orig12_plainbg_moveX_amp0.2_alpha80_notdynamic.mp4,0.6591602222222221,0.6674182888888889,0.6363939777777777,../momag-database/resultVideos/moveOnly2_downsize_4/orig12_plainbg_moveX_amp0.2.mp4,23.154918111111105,23.351037455555556,23.029914277777777,0.433668437037037,0.43785795555555557,0.425691074074074,,./from_DMS/large_motion/v12_fromDMS_s1_b1_w7_BEST.mp4,./from_DMS/large_motion/v12_fromDMS_s1_b1_w15_DEFAULT.mp4,0.6418450888888889,0.6461555777777778,0.6406792444444445,1,12,0.0,0.0,0.0
13,1,7.0,1,1,80,,../momag-database/resultVideos/moveOnly2_downsize_4/mag13_texturebg_moveX_amp0.2_alpha80.mp4,../data/deepmag/momag-database/small_motion/orig13_texturebg_moveX_amp0.2_alpha80_notdynamic.mp4,0.4734160333333333,0.4836002333333333,0.4605287111111111,../momag-database/resultVideos/moveOnly2_downsize_4/orig13_texturebg_moveX_amp0.2.mp4,18.5672887,18.67483741111111,18.619167322222225,0.32226628148148145,0.3281310925925926,0.317419525925926,,./from_DMS/large_motion/v13_fromDMS_s1_b1_w7_BEST.mp4,./from_DMS/large_motion/v13_fromDMS_s1_b1_w15_DEFAULT.mp4,0.4933828111111111,0.5007930444444444,0.49172986666666674,1,13,0.0,0.0,0.0
14,1,7.0,1,1,80,,../momag-database/resultVideos/moveOnly2_downsize_4/mag14_texturebg_moveX_amp0.2_alpha80.mp4,../data/deepmag/momag-database/small_motion/orig14_texturebg_moveX_amp0.2_alpha80_notdynamic.mp4,0.5699041111111112,0.5834881222222221,0.5666290777777778,../momag-database/resultVideos/moveOnly2_downsize_4/orig14_texturebg_moveX_amp0.2.mp4,22.94577787777778,23.07693631111111,23.167597655555554,0.3936036660740741,0.40048519074074074,0.3994590961851852,,./from_DMS/large_motion/v14_fromDMS_s1_b1_w7_BEST.mp4,./from_DMS/large_motion/v14_fromDMS_s1_b1_w15_DEFAULT.mp4,0.538983,0.5470254444444443,0.5544293666666668,1,14,7.192388711111112,7.094200555555556,7.731884411111111
15,1,7.0,1,1,40,,../momag-database/resultVideos/moveOnly2_downsize_4/mag15_plainbg_moveX_amp0.4_alpha40.mp4,../data/deepmag/momag-database/small_motion/orig15_plainbg_moveX_amp0.4_alpha40_notdynamic.mp4,0.8739512555555554,0.8693721444444447,0.8371626000000002,../momag-database/resultVideos/moveOnly2_downsize_4/orig15_plainbg_moveX_amp0.4.mp4,28.372555333333334,28.477360177777776,26.90137953333333,0.5842656962592593,0.5879534270000001,0.5659549074074075,,./from_DMS/large_motion/v15_fromDMS_s1_b1_w7_BEST.mp4,./from_DMS/large_motion/v15_fromDMS_s1_b1_w15_DEFAULT.mp4,0.8755953666666668,0.8716442999999999,0.8607021222222222,1,15,0.3250466555555555,2.2843836555555557,0.0
